batch_column,batch_level_count,cell_count,control_cells_in_dataset,dataset_id,failures,is_control,perturbation_id,status,warnings
batch,26,39,10691,replogle,cell count below threshold: 39 < 50,False,RBM8A,fail,
batch,45,147,10691,replogle,,False,RBMX,pass,
batch,48,244,10691,replogle,,False,RBMX2,pass,
batch,33,60,10691,replogle,,False,RBMXL1,pass,
batch,30,57,10691,replogle,,False,RBX1,pass,
batch,48,226,10691,replogle,,False,RCC1,pass,
batch,41,106,10691,replogle,,False,RCL1,pass,
batch,21,35,10691,replogle,cell count below threshold: 35 < 50,False,RCOR1,fail,
batch,40,101,10691,replogle,,False,REV3L,pass,
batch,36,79,10691,replogle,,False,REXO2,pass,
batch,46,149,10691,replogle,,False,RFC1,pass,
batch,43,97,10691,replogle,,False,RFC2,pass,
batch,46,229,10691,replogle,,False,RFC3,pass,
batch,34,72,10691,replogle,,False,RFC4,pass,
batch,44,111,10691,replogle,,False,RFC5,pass,
batch,7,7,10691,replogle,cell count below threshold: 7 < 50,False,RFFL,fail,
batch,43,121,10691,replogle,,False,RFT1,pass,
batch,44,130,10691,replogle,,False,RGP1,pass,
batch,48,202,10691,replogle,,False,RGPD6,pass,
batch,48,185,10691,replogle,,False,RHOQ,pass,
batch,48,225,10691,replogle,,False,RHPN1,pass,
batch,45,145,10691,replogle,,False,RINT1,pass,
batch,48,326,10691,replogle,,False,RIOK1,pass,
batch,47,174,10691,replogle,,False,RIOK2,pass,
batch,47,203,10691,replogle,,False,RMI1,pass,
batch,43,102,10691,replogle,,False,RNASEH2C,pass,
batch,41,111,10691,replogle,,False,RNF103,pass,
batch,47,176,10691,replogle,,False,RNF113A,pass,
batch,42,111,10691,replogle,,False,RNF123,pass,
batch,48,240,10691,replogle,,False,RNF14,pass,
batch,33,61,10691,replogle,,False,RNF168,pass,
batch,44,124,10691,replogle,,False,RNF20,pass,
batch,23,32,10691,replogle,cell count below threshold: 32 < 50,False,RNF4,fail,
batch,47,198,10691,replogle,,False,RNF40,pass,
batch,48,176,10691,replogle,,False,RNF8,pass,
batch,44,115,10691,replogle,,False,RNGTT,pass,
batch,42,114,10691,replogle,,False,RNMT,pass,
batch,37,74,10691,replogle,,False,RNPC3,pass,
batch,43,131,10691,replogle,,False,RNPS1,pass,
batch,43,87,10691,replogle,,False,ROMO1,pass,
batch,48,469,10691,replogle,,False,RPA1,pass,
batch,45,225,10691,replogle,,False,RPA2,pass,
batch,48,208,10691,replogle,,False,RPA3,pass,
batch,39,108,10691,replogle,,False,RPAIN,pass,
batch,41,91,10691,replogle,,False,RPAP1,pass,
batch,48,398,10691,replogle,,False,RPAP2,pass,
batch,12,18,10691,replogle,cell count below threshold: 18 < 50,False,RPAP3,fail,
batch,43,118,10691,replogle,,False,RPE,pass,
batch,44,125,10691,replogle,,False,RPF1,pass,
batch,39,68,10691,replogle,,False,RPF2,pass,
batch,48,276,10691,replogle,,False,RPL10,pass,
batch,48,257,10691,replogle,,False,RPL10A,pass,
batch,48,387,10691,replogle,,False,RPL11,pass,
batch,48,255,10691,replogle,,False,RPL12,pass,
batch,48,337,10691,replogle,,False,RPL13,pass,
batch,47,158,10691,replogle,,False,RPL13A,pass,
batch,48,220,10691,replogle,,False,RPL14,pass,
batch,48,168,10691,replogle,,False,RPL15,pass,
batch,43,149,10691,replogle,,False,RPL17,pass,
batch,48,308,10691,replogle,,False,RPL18,pass,
batch,35,65,10691,replogle,,False,RPL18A,pass,
batch,48,238,10691,replogle,,False,RPL19,pass,
batch,48,262,10691,replogle,,False,RPL21,pass,
batch,48,398,10691,replogle,,False,RPL23,pass,
batch,43,99,10691,replogle,,False,RPL23A,pass,
batch,48,460,10691,replogle,,False,RPL24,pass,
batch,46,209,10691,replogle,,False,RPL26,pass,
batch,45,148,10691,replogle,,False,RPL26L1,pass,
batch,26,38,10691,replogle,cell count below threshold: 38 < 50,False,RPL27,fail,
batch,48,202,10691,replogle,,False,RPL27A,pass,
batch,30,50,10691,replogle,,False,RPL28,pass,
batch,39,88,10691,replogle,,False,RPL29,pass,
batch,48,1996,10691,replogle,,False,RPL3,pass,
batch,48,365,10691,replogle,,False,RPL30,pass,
batch,48,294,10691,replogle,,False,RPL31,pass,
batch,48,208,10691,replogle,,False,RPL32,pass,
batch,48,330,10691,replogle,,False,RPL34,pass,
batch,28,46,10691,replogle,cell count below threshold: 46 < 50,False,RPL35,fail,
batch,47,137,10691,replogle,,False,RPL35A,pass,
batch,48,204,10691,replogle,,False,RPL36,pass,
batch,38,84,10691,replogle,,False,RPL36A,pass,
batch,46,152,10691,replogle,,False,RPL36AL,pass,
batch,48,382,10691,replogle,,False,RPL37,pass,
batch,48,386,10691,replogle,,False,RPL37A,pass,
batch,48,184,10691,replogle,,False,RPL38,pass,
batch,26,37,10691,replogle,cell count below threshold: 37 < 50,False,RPL39,fail,
batch,48,345,10691,replogle,,False,RPL4,pass,
batch,33,47,10691,replogle,cell count below threshold: 47 < 50,False,RPL41,fail,
batch,47,200,10691,replogle,,False,RPL5,pass,
batch,48,273,10691,replogle,,False,RPL6,pass,
batch,48,301,10691,replogle,,False,RPL7,pass,
batch,9,10,10691,replogle,cell count below threshold: 10 < 50,False,RPL7A,fail,
batch,25,30,10691,replogle,cell count below threshold: 30 < 50,False,RPL7L1,fail,
batch,48,384,10691,replogle,,False,RPL8,pass,
batch,48,242,10691,replogle,,False,RPL9,pass,
batch,46,184,10691,replogle,,False,RPLP0,pass,
batch,44,117,10691,replogle,,False,RPLP1,pass,
batch,48,222,10691,replogle,,False,RPLP2,pass,
batch,28,52,10691,replogle,,False,RPN1,pass,
batch,41,105,10691,replogle,,False,RPN2,pass,
batch,31,56,10691,replogle,,False,RPP14,pass,
batch,34,60,10691,replogle,,False,RPP21,pass,
batch,42,101,10691,replogle,,False,RPP30,pass,
batch,32,56,10691,replogle,,False,RPP38,pass,
batch,37,78,10691,replogle,,False,RPP40,pass,
batch,43,106,10691,replogle,,False,RPS10,pass,
batch,45,164,10691,replogle,,False,RPS10-NUDT3,pass,
batch,48,268,10691,replogle,,False,RPS11,pass,
batch,48,485,10691,replogle,,False,RPS12,pass,
batch,43,135,10691,replogle,,False,RPS13,pass,
batch,46,181,10691,replogle,,False,RPS14,pass,
batch,17,26,10691,replogle,cell count below threshold: 26 < 50,False,RPS15,fail,
batch,48,314,10691,replogle,,False,RPS15A,pass,
batch,34,57,10691,replogle,,False,RPS16,pass,
batch,48,223,10691,replogle,,False,RPS17,pass,
batch,44,122,10691,replogle,,False,RPS18,pass,
batch,47,422,10691,replogle,,False,RPS19,pass,
batch,31,54,10691,replogle,,False,RPS19BP1,pass,
batch,32,53,10691,replogle,,False,RPS2,pass,
batch,48,273,10691,replogle,,False,RPS20,pass,
batch,40,75,10691,replogle,,False,RPS21,pass,
batch,43,114,10691,replogle,,False,RPS23,pass,
batch,48,243,10691,replogle,,False,RPS24,pass,
batch,28,40,10691,replogle,cell count below threshold: 40 < 50,False,RPS25,fail,
batch,38,87,10691,replogle,,False,RPS26,pass,
batch,47,174,10691,replogle,,False,RPS27,pass,
batch,39,97,10691,replogle,,False,RPS27A,pass,
batch,47,309,10691,replogle,,False,RPS28,pass,
batch,48,403,10691,replogle,,False,RPS29,pass,
batch,48,276,10691,replogle,,False,RPS3,pass,
batch,46,160,10691,replogle,,False,RPS3A,pass,
batch,47,180,10691,replogle,,False,RPS4X,pass,
batch,46,144,10691,replogle,,False,RPS5,pass,
batch,47,178,10691,replogle,,False,RPS6,pass,
batch,47,265,10691,replogle,,False,RPS7,pass,
batch,20,22,10691,replogle,cell count below threshold: 22 < 50,False,RPS8,fail,
batch,47,276,10691,replogle,,False,RPS9,pass,
batch,47,224,10691,replogle,,False,RPSA,pass,
batch,41,82,10691,replogle,,False,RPTOR,pass,
batch,45,164,10691,replogle,,False,RPUSD3,pass,
batch,45,126,10691,replogle,,False,RPUSD4,pass,
batch,42,103,10691,replogle,,False,RRM1,pass,
batch,48,577,10691,replogle,,False,RRM2,pass,
batch,26,39,10691,replogle,cell count below threshold: 39 < 50,False,RRN3,fail,
batch,45,109,10691,replogle,,False,RRP1,pass,
batch,45,204,10691,replogle,,False,RRP12,pass,
batch,21,32,10691,replogle,cell count below threshold: 32 < 50,False,RRP15,fail,
batch,27,46,10691,replogle,cell count below threshold: 46 < 50,False,RRP7A,fail,
batch,44,110,10691,replogle,,False,RRP9,pass,
batch,34,72,10691,replogle,,False,RRS1,pass,
batch,46,211,10691,replogle,,False,RSL1D1,pass,
batch,46,179,10691,replogle,,False,RSL24D1,pass,
batch,44,98,10691,replogle,,False,RSRC2,pass,
batch,46,171,10691,replogle,,False,RTCB,pass,
batch,48,140,10691,replogle,,False,RTEL1,pass,
batch,35,62,10691,replogle,,False,RTF1,pass,
batch,43,125,10691,replogle,,False,RTTN,pass,
batch,48,211,10691,replogle,,False,RUVBL1,pass,
batch,12,14,10691,replogle,cell count below threshold: 14 < 50,False,RUVBL2,fail,
batch,46,193,10691,replogle,,False,SACM1L,pass,
batch,42,121,10691,replogle,,False,SAE1,pass,
batch,44,102,10691,replogle,,False,SAMM50,pass,
batch,44,113,10691,replogle,,False,SAP130,pass,
batch,34,57,10691,replogle,,False,SAP18,pass,
batch,27,40,10691,replogle,cell count below threshold: 40 < 50,False,SAP30BP,fail,
batch,41,93,10691,replogle,,False,SARNP,pass,
batch,22,28,10691,replogle,cell count below threshold: 28 < 50,False,SARS,fail,
batch,43,163,10691,replogle,,False,SARS2,pass,
batch,47,306,10691,replogle,,False,SART1,pass,
batch,43,154,10691,replogle,,False,SART3,pass,
batch,38,68,10691,replogle,,False,SASS6,pass,
batch,39,95,10691,replogle,,False,SBDS,pass,
batch,46,183,10691,replogle,,False,SBNO1,pass,
batch,48,174,10691,replogle,,False,SCAF1,pass,
batch,47,140,10691,replogle,,False,SCAP,pass,
batch,19,24,10691,replogle,cell count below threshold: 24 < 50,False,SCD,fail,
batch,45,152,10691,replogle,,False,SCFD1,pass,
batch,43,101,10691,replogle,,False,SCNM1,pass,
batch,47,240,10691,replogle,,False,SDAD1,pass,
batch,47,170,10691,replogle,,False,SDC1,pass,
batch,46,151,10691,replogle,,False,SDE2,pass,
batch,35,62,10691,replogle,,False,SDHA,pass,
batch,44,126,10691,replogle,,False,SDHAF2,pass,
batch,43,104,10691,replogle,,False,SDHC,pass,
batch,27,45,10691,replogle,cell count below threshold: 45 < 50,False,SDHD,fail,
batch,37,56,10691,replogle,,False,SEC13,pass,
batch,44,153,10691,replogle,,False,SEC16A,pass,
batch,48,180,10691,replogle,,False,SEC61A1,pass,
batch,38,84,10691,replogle,,False,SEC61B,pass,
batch,38,98,10691,replogle,,False,SEC61G,pass,
batch,5,5,10691,replogle,cell count below threshold: 5 < 50,False,SEC62,fail,
batch,39,78,10691,replogle,,False,SEC63,pass,
batch,34,60,10691,replogle,,False,SEH1L,pass,
batch,40,88,10691,replogle,,False,SEM1,pass,
batch,40,94,10691,replogle,,False,SENP6,pass,
batch,47,158,10691,replogle,,False,SEPHS2,pass,
batch,40,82,10691,replogle,,False,SEPSECS,pass,
batch,45,109,10691,replogle,,False,SERBP1,pass,
batch,15,17,10691,replogle,cell count below threshold: 17 < 50,False,SET,fail,
batch,39,69,10691,replogle,,False,SETD1A,pass,
batch,44,109,10691,replogle,,False,SETD2,pass,
batch,42,124,10691,replogle,,False,SETDB1,pass,
batch,32,47,10691,replogle,cell count below threshold: 47 < 50,False,SF1,fail,
batch,48,332,10691,replogle,,False,SF3A1,pass,
batch,48,321,10691,replogle,,False,SF3A2,pass,
batch,19,25,10691,replogle,cell count below threshold: 25 < 50,False,SF3A3,fail,
batch,44,165,10691,replogle,,False,SF3B1,pass,
batch,48,500,10691,replogle,,False,SF3B2,pass,
batch,48,381,10691,replogle,,False,SF3B3,pass,
batch,48,238,10691,replogle,,False,SF3B4,pass,
batch,42,84,10691,replogle,,False,SF3B5,pass,
batch,48,303,10691,replogle,,False,SFPQ,pass,
batch,46,172,10691,replogle,,False,SFSWAP,pass,
batch,48,159,10691,replogle,,False,SGPP1,pass,
batch,43,94,10691,replogle,,False,SHQ1,pass,
batch,41,97,10691,replogle,,False,SIGLEC14,pass,
batch,48,307,10691,replogle,,False,SIN3A,pass,
batch,39,68,10691,replogle,,False,SKA1,pass,
batch,41,116,10691,replogle,,False,SKA3,pass,
batch,35,66,10691,replogle,,False,SKP1,pass,
batch,46,202,10691,replogle,,False,SKP2,pass,
batch,38,83,10691,replogle,,False,SLBP,pass,
batch,47,179,10691,replogle,,False,SLC16A5,pass,
batch,48,490,10691,replogle,,False,SLC1A5,pass,
batch,48,303,10691,replogle,,False,SLC25A10,pass,
batch,27,36,10691,replogle,cell count below threshold: 36 < 50,False,SLC25A26,fail,
batch,45,114,10691,replogle,,False,SLC25A3,pass,
batch,40,70,10691,replogle,,False,SLC35B1,pass,
batch,46,163,10691,replogle,,False,SLC35G6,pass,
batch,44,153,10691,replogle,,False,SLC39A10,pass,
batch,46,131,10691,replogle,,False,SLC39A7,pass,
batch,48,752,10691,replogle,,False,SLC39A9,pass,
batch,47,226,10691,replogle,,False,SLC4A5,pass,
batch,48,378,10691,replogle,,False,SLC7A5,pass,
batch,26,38,10691,replogle,cell count below threshold: 38 < 50,False,SLC7A6OS,fail,
batch,37,74,10691,replogle,,False,SLC9B1,pass,
batch,48,225,10691,replogle,,False,SLU7,pass,
batch,46,117,10691,replogle,,False,SMAGP,pass,
batch,46,182,10691,replogle,,False,SMARCB1,pass,
batch,22,31,10691,replogle,cell count below threshold: 31 < 50,False,SMARCE1,fail,
batch,48,180,10691,replogle,,False,SMC1A,pass,
batch,43,134,10691,replogle,,False,SMC2,pass,
batch,31,54,10691,replogle,,False,SMC3,pass,
batch,48,340,10691,replogle,,False,SMC4,pass,
batch,45,121,10691,replogle,,False,SMC5,pass,
batch,43,125,10691,replogle,,False,SMC6,pass,
batch,26,35,10691,replogle,cell count below threshold: 35 < 50,False,SMG1,fail,
batch,41,83,10691,replogle,,False,SMG5,pass,
batch,32,54,10691,replogle,,False,SMG6,pass,
batch,48,319,10691,replogle,,False,SMN2,pass,
batch,13,15,10691,replogle,cell count below threshold: 15 < 50,False,SMNDC1,fail,
batch,46,155,10691,replogle,,False,SMU1,pass,
batch,35,71,10691,replogle,,False,SMUG1,pass,
batch,43,96,10691,replogle,,False,SNAPC1,pass,
batch,38,72,10691,replogle,,False,SNAPC2,pass,
batch,46,212,10691,replogle,,False,SNAPC3,pass,
batch,43,104,10691,replogle,,False,SNAPC4,pass,
batch,42,102,10691,replogle,,False,SNAPC5,pass,
batch,46,132,10691,replogle,,False,SNF8,pass,
batch,28,45,10691,replogle,cell count below threshold: 45 < 50,False,SNIP1,fail,
batch,45,169,10691,replogle,,False,SNRNP200,pass,
batch,47,135,10691,replogle,,False,SNRNP25,pass,
batch,28,47,10691,replogle,cell count below threshold: 47 < 50,False,SNRNP27,fail,
batch,46,168,10691,replogle,,False,SNRNP35,pass,
batch,47,210,10691,replogle,,False,SNRNP40,pass,
batch,47,191,10691,replogle,,False,SNRNP48,pass,
batch,43,129,10691,replogle,,False,SNRNP70,pass,
batch,46,159,10691,replogle,,False,SNRPA1,pass,
batch,48,269,10691,replogle,,False,SNRPB,pass,
batch,21,34,10691,replogle,cell count below threshold: 34 < 50,False,SNRPC,fail,
batch,45,146,10691,replogle,,False,SNRPD1,pass,
batch,14,19,10691,replogle,cell count below threshold: 19 < 50,False,SNRPD2,fail,
batch,47,182,10691,replogle,,False,SNRPD3,pass,
batch,48,184,10691,replogle,,False,SNRPE,pass,
batch,44,130,10691,replogle,,False,SNRPF,pass,
batch,48,402,10691,replogle,,False,SNRPG,pass,
batch,46,139,10691,replogle,,False,SNUPN,pass,
batch,47,226,10691,replogle,,False,SNW1,pass,
batch,48,637,10691,replogle,,False,SNX15,pass,
batch,46,165,10691,replogle,,False,SOD1,pass,
batch,47,198,10691,replogle,,False,SOD2,pass,
batch,48,515,10691,replogle,,False,SON,pass,
batch,41,118,10691,replogle,,False,SP2,pass,
batch,36,70,10691,replogle,,False,SPATA5,pass,
batch,44,150,10691,replogle,,False,SPATA5L1,pass,
batch,38,98,10691,replogle,,False,SPC24,pass,
batch,48,199,10691,replogle,,False,SPC25,pass,
batch,43,122,10691,replogle,,False,SPCS2,pass,
batch,45,167,10691,replogle,,False,SPCS3,pass,
batch,38,88,10691,replogle,,False,SPDL1,pass,
batch,44,182,10691,replogle,,False,SPDYE2,pass,
batch,44,139,10691,replogle,,False,SPRTN,pass,
batch,22,28,10691,replogle,cell count below threshold: 28 < 50,False,SPTLC1,fail,
batch,46,124,10691,replogle,,False,SPTSSA,pass,
batch,42,150,10691,replogle,,False,SRBD1,pass,
batch,47,194,10691,replogle,,False,SRCAP,pass,
batch,44,123,10691,replogle,,False,SRF,pass,
batch,40,76,10691,replogle,,False,SRFBP1,pass,
batch,47,132,10691,replogle,,False,SRP14,pass,
batch,42,124,10691,replogle,,False,SRP19,pass,
batch,42,81,10691,replogle,,False,SRP54,pass,
batch,47,171,10691,replogle,,False,SRP68,pass,
batch,48,224,10691,replogle,,False,SRP72,pass,
batch,47,168,10691,replogle,,False,SRP9,pass,
batch,44,164,10691,replogle,,False,SRPRB,pass,
batch,48,180,10691,replogle,,False,SRRM1,pass,
batch,43,173,10691,replogle,,False,SRRM2,pass,
batch,48,307,10691,replogle,,False,SRRT,pass,
batch,45,159,10691,replogle,,False,SRSF1,pass,
batch,44,133,10691,replogle,,False,SRSF10,pass,
batch,48,437,10691,replogle,,False,SRSF11,pass,
batch,33,69,10691,replogle,,False,SRSF2,pass,
batch,19,29,10691,replogle,cell count below threshold: 29 < 50,False,SRSF3,fail,
batch,46,231,10691,replogle,,False,SRSF6,pass,
batch,42,118,10691,replogle,,False,SRSF7,pass,
batch,46,144,10691,replogle,,False,SS18L2,pass,
batch,44,119,10691,replogle,,False,SSBP1,pass,
batch,42,107,10691,replogle,,False,SSBP3,pass,
batch,48,562,10691,replogle,,False,SSRP1,pass,
batch,39,85,10691,replogle,,False,SSU72,pass,
batch,41,101,10691,replogle,,False,SSX4,pass,
batch,44,117,10691,replogle,,False,STARD7,pass,
batch,48,204,10691,replogle,,False,STAT5A,pass,
batch,47,171,10691,replogle,,False,STIL,pass,
batch,45,106,10691,replogle,,False,STRAP,pass,
batch,44,107,10691,replogle,,False,STRIP1,pass,
batch,41,86,10691,replogle,,False,STX18,pass,
batch,35,51,10691,replogle,,False,STX5,pass,
batch,46,149,10691,replogle,,False,SUGP1,pass,
batch,45,107,10691,replogle,,False,SUGT1,pass,
batch,38,63,10691,replogle,,False,SUMO2,pass,
batch,42,93,10691,replogle,,False,SUPT16H,pass,
batch,37,74,10691,replogle,,False,SUPT4H1,pass,
batch,48,406,10691,replogle,,False,SUPT5H,pass,
batch,48,288,10691,replogle,,False,SUPT6H,pass,
batch,37,80,10691,replogle,,False,SUPV3L1,pass,
batch,44,130,10691,replogle,,False,SURF6,pass,
batch,41,86,10691,replogle,,False,SYF2,pass,
batch,40,89,10691,replogle,,False,SYMPK,pass,
batch,34,59,10691,replogle,,False,SYS1,pass,
batch,45,132,10691,replogle,,False,TACC3,pass,
batch,29,39,10691,replogle,cell count below threshold: 39 < 50,False,TADA2A,fail,
batch,46,150,10691,replogle,,False,TADA3,pass,
batch,41,97,10691,replogle,,False,TAF1,pass,
batch,26,39,10691,replogle,cell count below threshold: 39 < 50,False,TAF10,fail,
batch,38,67,10691,replogle,,False,TAF12,pass,
batch,42,94,10691,replogle,,False,TAF1B,pass,
batch,47,134,10691,replogle,,False,TAF1C,pass,
batch,47,141,10691,replogle,,False,TAF1D,pass,
batch,47,144,10691,replogle,,False,TAF2,pass,
batch,28,35,10691,replogle,cell count below threshold: 35 < 50,False,TAF5,fail,
batch,44,113,10691,replogle,,False,TAF6,pass,
batch,39,94,10691,replogle,,False,TAF7,pass,
batch,42,110,10691,replogle,,False,TAF8,pass,
batch,44,120,10691,replogle,,False,TAMM41,pass,
batch,40,95,10691,replogle,,False,TANGO6,pass,
batch,48,169,10691,replogle,,False,TARDBP,pass,
batch,46,132,10691,replogle,,False,TARS,pass,
batch,38,74,10691,replogle,,False,TARS2,pass,
batch,36,78,10691,replogle,,False,TBC1D28,pass,
batch,26,32,10691,replogle,cell count below threshold: 32 < 50,False,TBC1D3,fail,
batch,47,179,10691,replogle,,False,TBCA,pass,
batch,42,102,10691,replogle,,False,TBCB,pass,
batch,44,141,10691,replogle,,False,TBCC,pass,
batch,19,28,10691,replogle,cell count below threshold: 28 < 50,False,TBCD,fail,
batch,45,129,10691,replogle,,False,TBCE,pass,
batch,41,75,10691,replogle,,False,TBL3,pass,
batch,45,151,10691,replogle,,False,TBP,pass,
batch,43,105,10691,replogle,,False,TCERG1,pass,
batch,44,97,10691,replogle,,False,TCOF1,pass,
batch,38,67,10691,replogle,,False,TCP1,pass,
batch,41,106,10691,replogle,,False,TDGF1,pass,
batch,47,267,10691,replogle,,False,TEAD3,pass,
batch,47,203,10691,replogle,,False,TEFM,pass,
batch,40,74,10691,replogle,,False,TELO2,pass,
batch,41,86,10691,replogle,,False,TEN1,pass,
batch,38,83,10691,replogle,,False,TERF1,pass,
batch,30,50,10691,replogle,,False,TERF2,pass,
batch,46,162,10691,replogle,,False,TEX10,pass,
batch,42,82,10691,replogle,,False,TFAM,pass,
batch,48,162,10691,replogle,,False,TFB2M,pass,
batch,45,163,10691,replogle,,False,TFDP1,pass,
batch,33,61,10691,replogle,,False,TFIP11,pass,
batch,34,57,10691,replogle,,False,TFRC,pass,
batch,47,161,10691,replogle,,False,TGS1,pass,
batch,45,110,10691,replogle,,False,THAP1,pass,
batch,31,63,10691,replogle,,False,THAP11,pass,
batch,30,43,10691,replogle,cell count below threshold: 43 < 50,False,THG1L,fail,
batch,26,38,10691,replogle,cell count below threshold: 38 < 50,False,THOC1,fail,
batch,46,190,10691,replogle,,False,THOC2,pass,
batch,46,147,10691,replogle,,False,THOC3,pass,
batch,23,32,10691,replogle,cell count below threshold: 32 < 50,False,THOC5,fail,
batch,41,116,10691,replogle,,False,THOC6,pass,
batch,45,132,10691,replogle,,False,THOC7,pass,
batch,44,157,10691,replogle,,False,TICRR,pass,
batch,29,59,10691,replogle,,False,TIGD1,pass,
batch,35,64,10691,replogle,,False,TIMELESS,pass,
batch,31,54,10691,replogle,,False,TIMM10,pass,
batch,44,178,10691,replogle,,False,TIMM13,pass,
batch,36,78,10691,replogle,,False,TIMM22,pass,
batch,48,498,10691,replogle,,False,TIMM23B,pass,
batch,28,45,10691,replogle,cell count below threshold: 45 < 50,False,TIMM44,fail,
batch,45,162,10691,replogle,,False,TIMM8A,pass,
batch,47,201,10691,replogle,,False,TIMM9,pass,
batch,36,76,10691,replogle,,False,TINF2,pass,
batch,44,109,10691,replogle,,False,TIPIN,pass,
batch,48,202,10691,replogle,,False,TKT,pass,
batch,44,155,10691,replogle,,False,TLCD1,pass,
batch,38,87,10691,replogle,,False,TLN1,pass,
batch,41,100,10691,replogle,,False,TM7SF2,pass,
batch,47,172,10691,replogle,,False,TMA16,pass,
batch,47,137,10691,replogle,,False,TMED2,pass,
batch,46,132,10691,replogle,,False,TMEM127,pass,
batch,46,99,10691,replogle,,False,TMEM199,pass,
batch,47,176,10691,replogle,,False,TMEM240,pass,
batch,47,193,10691,replogle,,False,TMEM258,pass,
batch,48,228,10691,replogle,,False,TMSB10,pass,
batch,40,109,10691,replogle,,False,TMX2,pass,
batch,21,28,10691,replogle,cell count below threshold: 28 < 50,False,TNNT2,fail,
batch,42,100,10691,replogle,,False,TNPO3,pass,
batch,47,146,10691,replogle,,False,TOE1,pass,
batch,46,111,10691,replogle,,False,TOMM20,pass,
batch,41,104,10691,replogle,,False,TOMM22,pass,
batch,43,117,10691,replogle,,False,TOMM40,pass,
batch,22,28,10691,replogle,cell count below threshold: 28 < 50,False,TONSL,fail,
batch,44,123,10691,replogle,,False,TOP1,pass,
batch,23,38,10691,replogle,cell count below threshold: 38 < 50,False,TOP2A,fail,
batch,46,159,10691,replogle,,False,TOP3A,pass,
batch,30,52,10691,replogle,,False,TOPBP1,pass,
batch,31,48,10691,replogle,cell count below threshold: 48 < 50,False,TOR2A,fail,
batch,42,88,10691,replogle,,False,TP53RK,pass,
batch,21,40,10691,replogle,cell count below threshold: 40 < 50,False,TPI1,fail,
batch,38,77,10691,replogle,,False,TPR,pass,
batch,27,40,10691,replogle,cell count below threshold: 40 < 50,False,TPRKB,fail,
batch,29,48,10691,replogle,cell count below threshold: 48 < 50,False,TPT1,fail,
batch,48,361,10691,replogle,,False,TPX2,pass,
batch,47,222,10691,replogle,,False,TRA2B,pass,
batch,39,87,10691,replogle,,False,TRAIP,pass,
batch,39,106,10691,replogle,,False,TRAPPC1,pass,
batch,43,110,10691,replogle,,False,TRAPPC11,pass,
batch,47,163,10691,replogle,,False,TRAPPC3,pass,
batch,47,196,10691,replogle,,False,TRAPPC4,pass,
batch,46,132,10691,replogle,,False,TRAPPC5,pass,
batch,45,152,10691,replogle,,False,TRAPPC8,pass,
batch,37,58,10691,replogle,,False,TREML2,pass,
batch,47,275,10691,replogle,,False,TREX2,pass,
batch,37,66,10691,replogle,,False,TRIAP1,pass,
batch,40,85,10691,replogle,,False,TRIM49C,pass,
batch,39,88,10691,replogle,,False,TRMT10C,pass,
batch,47,201,10691,replogle,,False,TRMT112,pass,
batch,42,94,10691,replogle,,False,TRMT5,pass,
batch,44,114,10691,replogle,,False,TRMT6,pass,
batch,47,156,10691,replogle,,False,TRNP1,pass,
batch,47,203,10691,replogle,,False,TRNT1,pass,
batch,42,128,10691,replogle,,False,TRPM7,pass,
batch,48,427,10691,replogle,,False,TRRAP,pass,
batch,44,177,10691,replogle,,False,TSEN2,pass,
batch,48,275,10691,replogle,,False,TSEN34,pass,
batch,27,52,10691,replogle,,False,TSEN54,pass,
batch,43,98,10691,replogle,,False,TSFM,pass,
batch,39,87,10691,replogle,,False,TSG101,pass,
batch,41,93,10691,replogle,,False,TSPYL5,pass,
batch,48,188,10691,replogle,,False,TSR1,pass,
batch,48,523,10691,replogle,,False,TSR2,pass,
batch,48,212,10691,replogle,,False,TSSK3,pass,
batch,37,69,10691,replogle,,False,TTC1,pass,
batch,39,89,10691,replogle,,False,TTC27,pass,
batch,45,108,10691,replogle,,False,TTC4,pass,
batch,33,68,10691,replogle,,False,TTF2,pass,
batch,46,151,10691,replogle,,False,TTI1,pass,
batch,30,43,10691,replogle,cell count below threshold: 43 < 50,False,TTI2,fail,
batch,47,199,10691,replogle,,False,TTK,pass,
batch,38,74,10691,replogle,,False,TUBA1B,pass,
batch,33,51,10691,replogle,,False,TUBA1C,pass,
batch,39,69,10691,replogle,,False,TUBA3D,pass,
batch,44,107,10691,replogle,,False,TUBB,pass,
batch,48,190,10691,replogle,,False,TUBD1,pass,
batch,46,134,10691,replogle,,False,TUBE1,pass,
batch,13,13,10691,replogle,cell count below threshold: 13 < 50,False,TUBG1,fail,
batch,48,238,10691,replogle,,False,TUBGCP2,pass,
batch,24,30,10691,replogle,cell count below threshold: 30 < 50,False,TUBGCP3,fail,
batch,27,42,10691,replogle,cell count below threshold: 42 < 50,False,TUBGCP4,fail,
batch,42,72,10691,replogle,,False,TUBGCP5,pass,
batch,46,153,10691,replogle,,False,TUBGCP6,pass,
batch,43,123,10691,replogle,,False,TULP1,pass,
batch,45,208,10691,replogle,,False,TUT1,pass,
batch,44,113,10691,replogle,,False,TVP23C,pass,
batch,43,140,10691,replogle,,False,TWF1,pass,
batch,45,169,10691,replogle,,False,TWISTNB,pass,
batch,40,94,10691,replogle,,False,TXN,pass,
batch,39,85,10691,replogle,,False,TXNL4A,pass,
batch,46,135,10691,replogle,,False,TXNL4B,pass,
